파일,충방전,판정,시점,label,예측,결합지표_phi,Hotelling_T2,SPE,T2_정규화,SPE_정규화
Test07_NG_dchg,방전,NG,3689,0,0,0.669,9.4584,0.4215,0.463,0.206
Test07_NG_dchg,방전,NG,3690,0,0,0.7023,9.5099,0.4843,0.4656,0.2367
Test07_NG_dchg,방전,NG,3691,0,0,0.7163,9.184,0.5456,0.4496,0.2667
Test07_NG_dchg,방전,NG,3692,0,0,0.6865,9.1874,0.4844,0.4498,0.2367
Test07_NG_dchg,방전,NG,3693,0,0,0.6571,9.5913,0.3838,0.4695,0.1876
Test07_NG_dchg,방전,NG,3694,0,0,0.7193,8.9597,0.5744,0.4386,0.2807
Test07_NG_dchg,방전,NG,3695,0,0,0.702,9.4503,0.4897,0.4626,0.2394
Test07_NG_dchg,방전,NG,3696,0,0,0.6721,9.3936,0.4343,0.4599,0.2123
Test07_NG_dchg,방전,NG,3697,0,0,0.6974,9.3399,0.4914,0.4572,0.2402
Test07_NG_dchg,방전,NG,3698,0,0,0.6888,9.245,0.4833,0.4526,0.2362
Test07_NG_dchg,방전,NG,3699,0,0,0.7218,8.8876,0.5865,0.4351,0.2867
Test07_NG_dchg,방전,NG,3700,0,0,0.6907,9.2028,0.4913,0.4505,0.2401
Test07_NG_dchg,방전,NG,3701,0,0,0.6877,9.2757,0.478,0.4541,0.2336
Test07_NG_dchg,방전,NG,3702,0,0,0.6983,9.4922,0.478,0.4647,0.2336
Test07_NG_dchg,방전,NG,3703,0,0,0.6881,9.2941,0.4768,0.455,0.2331
Test07_NG_dchg,방전,NG,3704,0,0,0.696,9.1973,0.5027,0.4503,0.2457
Test07_NG_dchg,방전,NG,3705,0,0,0.7008,9.253,0.5071,0.453,0.2478
Test07_NG_dchg,방전,NG,3706,0,0,0.6773,9.7891,0.4053,0.4792,0.1981
Test07_NG_dchg,방전,NG,3707,0,0,0.6568,9.7394,0.3683,0.4768,0.18
Test07_NG_dchg,방전,NG,3708,0,0,0.6882,9.2826,0.4783,0.4544,0.2338
Test07_NG_dchg,방전,NG,3709,0,0,0.6985,9.3967,0.4879,0.46,0.2385
Test07_NG_dchg,방전,NG,3710,0,0,0.6922,9.3383,0.4809,0.4572,0.235
Test07_NG_dchg,방전,NG,3711,0,0,0.6853,9.2771,0.473,0.4542,0.2312
Test07_NG_dchg,방전,NG,3712,0,0,0.7114,9.2026,0.5337,0.4505,0.2608
Test07_NG_dchg,방전,NG,3713,0,0,0.6745,9.4798,0.4305,0.4641,0.2104
Test07_NG_dchg,방전,NG,3714,0,0,0.6799,9.3925,0.4503,0.4598,0.2201
Test07_NG_dchg,방전,NG,3715,0,0,0.7118,8.9595,0.5589,0.4386,0.2732
Test07_NG_dchg,방전,NG,3716,0,0,0.7105,9.1547,0.5367,0.4482,0.2623
Test07_NG_dchg,방전,NG,3717,0,0,0.6746,9.4962,0.429,0.4649,0.2097
Test07_NG_dchg,방전,NG,3718,0,0,0.6846,9.1613,0.4832,0.4485,0.2362
Test07_NG_dchg,방전,NG,3719,0,0,0.6724,9.4598,0.4283,0.4631,0.2093
Test07_NG_dchg,방전,NG,3720,0,0,0.6907,9.309,0.4808,0.4557,0.235
Test07_NG_dchg,방전,NG,3721,0,0,0.678,9.3674,0.449,0.4586,0.2194
Test07_NG_dchg,방전,NG,3722,0,0,0.6884,9.3533,0.4717,0.4579,0.2305
Test07_NG_dchg,방전,NG,3723,0,0,0.6846,9.1926,0.4799,0.45,0.2346
Test07_NG_dchg,방전,NG,3724,0,0,0.7085,9.2541,0.5227,0.453,0.2555
Test07_NG_dchg,방전,NG,3725,0,0,0.7078,9.0349,0.5432,0.4423,0.2655
Test07_NG_dchg,방전,NG,3726,0,0,0.6927,9.1222,0.5037,0.4466,0.2462
Test07_NG_dchg,방전,NG,3727,0,0,0.6763,9.3958,0.4425,0.46,0.2163
Test07_NG_dchg,방전,NG,3728,0,0,0.6708,9.6655,0.4043,0.4732,0.1976
Test07_NG_dchg,방전,NG,3729,0,0,0.7301,9.1399,0.5782,0.4474,0.2826
Test07_NG_dchg,방전,NG,3730,0,0,0.6752,9.5197,0.428,0.466,0.2092
Test07_NG_dchg,방전,NG,3731,0,0,0.6814,9.44,0.4486,0.4621,0.2192
Test07_NG_dchg,방전,NG,3732,0,0,0.6836,9.5575,0.4413,0.4679,0.2157
Test07_NG_dchg,방전,NG,3733,0,0,0.6821,9.3328,0.4607,0.4569,0.2252
Test07_NG_dchg,방전,NG,3734,0,0,0.6929,9.4501,0.4711,0.4626,0.2303
Test07_NG_dchg,방전,NG,3735,0,0,0.6806,9.5367,0.4373,0.4669,0.2137
Test07_NG_dchg,방전,NG,3736,0,0,0.6668,9.4953,0.4133,0.4648,0.202
Test07_NG_dchg,방전,NG,3737,0,0,0.7017,9.2913,0.505,0.4549,0.2468
Test07_NG_dchg,방전,NG,3738,0,0,0.6712,9.4835,0.4235,0.4643,0.207
Test07_NG_dchg,방전,NG,3739,0,0,0.6681,9.5113,0.4143,0.4656,0.2025
Test07_NG_dchg,방전,NG,3740,0,0,0.6973,9.3651,0.4886,0.4585,0.2388
Test07_NG_dchg,방전,NG,3741,0,0,0.7103,8.8732,0.5646,0.4344,0.2759
Test07_NG_dchg,방전,NG,3742,0,0,0.674,9.4132,0.4362,0.4608,0.2132
Test07_NG_dchg,방전,NG,3743,0,0,0.6812,9.3368,0.4586,0.4571,0.2242
Test07_NG_dchg,방전,NG,3744,0,0,0.6736,9.5647,0.4201,0.4682,0.2053
Test07_NG_dchg,방전,NG,3745,0,0,0.6707,9.472,0.4234,0.4637,0.207
Test07_NG_dchg,방전,NG,3746,0,0,0.6764,9.5483,0.4275,0.4674,0.2089
Test07_NG_dchg,방전,NG,3747,0,0,0.6831,9.3258,0.4636,0.4565,0.2266
Test07_NG_dchg,방전,NG,3748,0,0,0.6961,9.388,0.4838,0.4596,0.2365
Test07_NG_dchg,방전,NG,3749,0,0,0.7006,9.2617,0.5058,0.4534,0.2472
Test07_NG_dchg,방전,NG,3750,0,0,0.6772,9.3114,0.4528,0.4558,0.2213
Test07_NG_dchg,방전,NG,3751,0,0,0.6989,9.3702,0.4915,0.4587,0.2402
Test07_NG_dchg,방전,NG,3752,0,0,0.7021,9.3647,0.4986,0.4585,0.2437
Test07_NG_dchg,방전,NG,3753,0,0,0.7029,9.1438,0.5223,0.4476,0.2553
Test07_NG_dchg,방전,NG,3754,0,0,0.6891,9.2617,0.4823,0.4534,0.2357
Test07_NG_dchg,방전,NG,3755,0,0,0.7071,9.1085,0.5345,0.4459,0.2612
Test07_NG_dchg,방전,NG,3756,0,0,0.6899,9.3484,0.4753,0.4577,0.2323
Test07_NG_dchg,방전,NG,3757,0,0,0.6984,9.2009,0.5073,0.4504,0.248
Test07_NG_dchg,방전,NG,3758,0,0,0.6776,9.2669,0.4581,0.4537,0.2239
Test07_NG_dchg,방전,NG,3759,0,0,0.6908,9.4262,0.4692,0.4615,0.2293
Test07_NG_dchg,방전,NG,3760,0,0,0.697,9.3085,0.4937,0.4557,0.2413
Test07_NG_dchg,방전,NG,3761,0,0,0.6947,9.15,0.5048,0.4479,0.2467
Test07_NG_dchg,방전,NG,3762,0,0,0.6851,9.3339,0.4669,0.4569,0.2282
Test07_NG_dchg,방전,NG,3763,0,0,0.6856,9.4202,0.4592,0.4612,0.2244
Test07_NG_dchg,방전,NG,3764,0,0,0.6661,9.5085,0.4104,0.4655,0.2006
Test07_NG_dchg,방전,NG,3765,0,0,0.6675,9.574,0.4068,0.4687,0.1988
Test07_NG_dchg,방전,NG,3766,0,0,0.7001,9.1239,0.5186,0.4467,0.2534
Test07_NG_dchg,방전,NG,3767,0,0,0.7146,9.3096,0.5296,0.4558,0.2588
Test07_NG_dchg,방전,NG,3768,0,0,0.6882,9.3708,0.4694,0.4587,0.2294
Test07_NG_dchg,방전,NG,3769,0,0,0.6862,9.5302,0.4494,0.4666,0.2196
Test07_NG_dchg,방전,NG,3770,0,0,0.691,9.3543,0.4769,0.4579,0.2331
Test07_NG_dchg,방전,NG,3771,0,0,0.6972,9.1239,0.5127,0.4467,0.2506
Test07_NG_dchg,방전,NG,3772,0,0,0.7122,8.9648,0.5593,0.4389,0.2734
Test07_NG_dchg,방전,NG,3773,0,0,0.6989,9.2838,0.5001,0.4545,0.2444
Test07_NG_dchg,방전,NG,3774,0,0,0.6724,9.3398,0.4402,0.4572,0.2151
Test07_NG_dchg,방전,NG,3775,0,0,0.7114,8.8641,0.5678,0.4339,0.2775
Test07_NG_dchg,방전,NG,3776,0,0,0.6826,9.5385,0.4413,0.467,0.2157
Test07_NG_dchg,방전,NG,3777,0,0,0.6935,9.2577,0.4916,0.4532,0.2403
Test07_NG_dchg,방전,NG,3778,0,0,0.7019,9.4171,0.4929,0.461,0.2409
Test07_NG_dchg,방전,NG,3779,0,0,0.6924,9.5345,0.4617,0.4668,0.2256
Test07_NG_dchg,방전,NG,3780,0,0,0.6908,9.3061,0.4813,0.4556,0.2352
Test07_NG_dchg,방전,NG,3781,0,0,0.6802,9.507,0.4395,0.4654,0.2148
Test07_NG_dchg,방전,NG,3782,0,0,0.6989,9.1038,0.5181,0.4457,0.2532
Test07_NG_dchg,방전,NG,3783,0,0,0.6765,9.4394,0.4387,0.4621,0.2144
Test07_NG_dchg,방전,NG,3784,0,0,0.6814,9.4437,0.4483,0.4623,0.2191
Test07_NG_dchg,방전,NG,3785,0,0,0.6847,9.3719,0.4622,0.4588,0.2259
Test07_NG_dchg,방전,NG,3786,0,0,0.6947,9.08,0.512,0.4445,0.2502
Test07_NG_dchg,방전,NG,3787,0,0,0.6824,9.4978,0.4448,0.465,0.2174
Test07_NG_dchg,방전,NG,3788,0,0,0.7054,9.1863,0.5231,0.4497,0.2556
Test07_NG_dchg,방전,NG,3789,0,0,0.6797,9.4696,0.4421,0.4636,0.2161
Test07_NG_dchg,방전,NG,3790,0,0,0.6902,9.4834,0.4624,0.4643,0.226
Test07_NG_dchg,방전,NG,3791,0,0,0.6957,9.2188,0.5001,0.4513,0.2444
Test07_NG_dchg,방전,NG,3792,0,0,0.6586,9.5533,0.3905,0.4677,0.1909
Test07_NG_dchg,방전,NG,3793,0,0,0.6918,9.2745,0.4864,0.454,0.2377
Test07_NG_dchg,방전,NG,3794,0,0,0.6877,9.2351,0.482,0.4521,0.2356
Test07_NG_dchg,방전,NG,3795,0,0,0.6784,9.7076,0.4156,0.4752,0.2031
Test07_NG_dchg,방전,NG,3796,0,0,0.6996,9.2604,0.5039,0.4533,0.2463
Test07_NG_dchg,방전,NG,3797,0,0,0.7085,9.1348,0.5347,0.4472,0.2613
Test07_NG_dchg,방전,NG,3798,0,0,0.6939,9.3647,0.4818,0.4584,0.2355
Test07_NG_dchg,방전,NG,3799,0,0,0.7022,9.1138,0.5238,0.4462,0.256
Test07_NG_dchg,방전,NG,3800,0,0,0.6827,9.442,0.451,0.4622,0.2204
Test07_NG_dchg,방전,NG,3801,0,0,0.6917,9.1114,0.5027,0.446,0.2457
Test07_NG_dchg,방전,NG,3802,0,0,0.6991,9.083,0.5205,0.4447,0.2544
Test07_NG_dchg,방전,NG,3803,0,0,0.6878,9.4479,0.4609,0.4625,0.2252
Test07_NG_dchg,방전,NG,3804,0,0,0.6844,9.3734,0.4615,0.4589,0.2255
Test07_NG_dchg,방전,NG,3805,0,0,0.7091,9.3371,0.5157,0.4571,0.252
Test07_NG_dchg,방전,NG,3806,0,0,0.7028,9.2068,0.5158,0.4507,0.2521
Test07_NG_dchg,방전,NG,3807,0,0,0.6718,9.6169,0.4113,0.4708,0.201
Test07_NG_dchg,방전,NG,3808,0,0,0.6847,9.3427,0.4651,0.4574,0.2273
Test07_NG_dchg,방전,NG,3809,0,0,0.691,9.2279,0.4896,0.4518,0.2393
Test07_NG_dchg,방전,NG,3810,0,0,0.6911,9.1592,0.4966,0.4484,0.2427
Test07_NG_dchg,방전,NG,3811,0,0,0.6839,9.2899,0.4687,0.4548,0.2291
Test07_NG_dchg,방전,NG,3812,0,0,0.6819,9.6914,0.4245,0.4744,0.2075
Test07_NG_dchg,방전,NG,3813,0,0,0.6943,9.1483,0.5042,0.4479,0.2464
Test07_NG_dchg,방전,NG,3814,0,0,0.6746,9.3668,0.4421,0.4586,0.2161
Test07_NG_dchg,방전,NG,3815,0,0,0.6815,9.4867,0.4441,0.4644,0.2171
Test07_NG_dchg,방전,NG,3816,0,0,0.6942,9.2372,0.4951,0.4522,0.242
Test07_NG_dchg,방전,NG,3817,0,0,0.6748,9.2902,0.4501,0.4548,0.22
Test07_NG_dchg,방전,NG,3818,0,0,0.6777,9.4458,0.4405,0.4624,0.2153
Test07_NG_dchg,방전,NG,3819,0,0,0.6788,9.3047,0.4568,0.4555,0.2233
Test07_NG_dchg,방전,NG,3820,0,0,0.6856,9.4039,0.4609,0.4604,0.2253
Test07_NG_dchg,방전,NG,3821,0,0,0.6797,9.4276,0.4463,0.4615,0.2181
Test07_NG_dchg,방전,NG,3822,0,0,0.6632,9.6315,0.3923,0.4715,0.1917
Test07_NG_dchg,방전,NG,3823,0,0,0.6881,9.3994,0.4665,0.4601,0.228
Test07_NG_dchg,방전,NG,3824,0,0,0.6878,9.4077,0.465,0.4606,0.2273
Test07_NG_dchg,방전,NG,3825,0,0,0.6868,9.6551,0.4382,0.4727,0.2142
Test07_NG_dchg,방전,NG,3826,0,0,0.6611,9.655,0.3855,0.4727,0.1884
Test07_NG_dchg,방전,NG,3827,0,0,0.7013,9.4971,0.4836,0.4649,0.2364
Test07_NG_dchg,방전,NG,3828,0,0,0.6922,9.3486,0.4798,0.4577,0.2345
Test07_NG_dchg,방전,NG,3829,0,0,0.6949,9.143,0.5059,0.4476,0.2473
Test07_NG_dchg,방전,NG,3830,0,0,0.7194,9.5085,0.5196,0.4655,0.2539
Test07_NG_dchg,방전,NG,3831,0,0,0.7162,9.1432,0.5496,0.4476,0.2686
Test07_NG_dchg,방전,NG,3832,0,0,0.6798,9.4788,0.4414,0.464,0.2157
Test07_NG_dchg,방전,NG,3833,0,0,0.7093,9.1841,0.5313,0.4496,0.2597
Test07_NG_dchg,방전,NG,3834,0,0,0.6997,9.077,0.5225,0.4444,0.2554
Test07_NG_dchg,방전,NG,3835,0,0,0.6993,9.3339,0.4959,0.4569,0.2424
Test07_NG_dchg,방전,NG,3836,0,0,0.6778,9.4286,0.4424,0.4616,0.2162
Test07_NG_dchg,방전,NG,3837,0,0,0.6689,9.5965,0.4073,0.4698,0.1991
Test07_NG_dchg,방전,NG,3838,0,0,0.7013,9.1968,0.5137,0.4502,0.2511
Test07_NG_dchg,방전,NG,3839,0,0,0.6857,9.2907,0.4723,0.4548,0.2308
Test07_NG_dchg,방전,NG,3840,0,0,0.7171,9.1508,0.5506,0.448,0.2691
Test07_NG_dchg,방전,NG,3841,0,0,0.7018,9.3965,0.4947,0.46,0.2418
Test07_NG_dchg,방전,NG,3842,0,0,0.7041,9.3448,0.5046,0.4575,0.2466
Test07_NG_dchg,방전,NG,3843,0,0,0.6855,9.2057,0.4805,0.4507,0.2349
Test07_NG_dchg,방전,NG,3844,0,0,0.6935,9.2389,0.4935,0.4523,0.2412
Test07_NG_dchg,방전,NG,3845,0,0,0.7166,8.9213,0.5726,0.4367,0.2799
Test07_NG_dchg,방전,NG,3846,0,0,0.6932,9.2061,0.4962,0.4507,0.2425
Test07_NG_dchg,방전,NG,3847,0,0,0.7347,8.749,0.6269,0.4283,0.3064
Test07_NG_dchg,방전,NG,3848,0,0,0.6955,9.2145,0.5001,0.4511,0.2444
Test07_NG_dchg,방전,NG,3849,0,0,0.7036,9.5522,0.4829,0.4676,0.236
Test07_NG_dchg,방전,NG,3850,0,0,0.6746,9.4386,0.4349,0.4621,0.2126
Test07_NG_dchg,방전,NG,3851,0,0,0.6891,9.3003,0.4784,0.4553,0.2338
Test07_NG_dchg,방전,NG,3852,0,0,0.6921,9.3336,0.4812,0.4569,0.2352
Test07_NG_dchg,방전,NG,3853,0,0,0.6624,9.6795,0.3858,0.4739,0.1886
Test07_NG_dchg,방전,NG,3854,0,0,0.6809,9.3272,0.4588,0.4566,0.2243
Test07_NG_dchg,방전,NG,3855,0,0,0.7029,9.5735,0.4793,0.4687,0.2343
Test07_NG_dchg,방전,NG,3856,0,0,0.7059,9.2746,0.5153,0.454,0.2519
Test07_NG_dchg,방전,NG,3857,0,0,0.7184,9.1799,0.5503,0.4494,0.269
Test07_NG_dchg,방전,NG,3858,0,0,0.6884,9.1396,0.4931,0.4474,0.241
Test07_NG_dchg,방전,NG,3859,0,0,0.6893,9.2044,0.4884,0.4506,0.2387
Test07_NG_dchg,방전,NG,3860,0,0,0.7,9.1296,0.5177,0.4469,0.253
Test07_NG_dchg,방전,NG,3861,0,0,0.6787,9.3527,0.4519,0.4579,0.2209
Test07_NG_dchg,방전,NG,3862,0,0,0.6795,9.2963,0.4592,0.4551,0.2244
Test07_NG_dchg,방전,NG,3863,0,0,0.6752,9.367,0.4431,0.4586,0.2166
Test07_NG_dchg,방전,NG,3864,0,0,0.7044,9.3208,0.5076,0.4563,0.2481
Test07_NG_dchg,방전,NG,3865,0,0,0.6903,9.485,0.4623,0.4643,0.2259
Test07_NG_dchg,방전,NG,3866,0,0,0.7229,9.4894,0.5286,0.4646,0.2583
Test07_NG_dchg,방전,NG,3867,0,0,0.7018,9.3823,0.4962,0.4593,0.2425
Test07_NG_dchg,방전,NG,3868,0,0,0.7169,9.0649,0.5588,0.4438,0.2731
Test07_NG_dchg,방전,NG,3869,0,0,0.7019,9.1576,0.5189,0.4483,0.2536
Test07_NG_dchg,방전,NG,3870,0,0,0.7105,9.1234,0.5398,0.4466,0.2638
Test07_NG_dchg,방전,NG,3871,0,0,0.6952,9.2809,0.4927,0.4543,0.2408
Test07_NG_dchg,방전,NG,3872,0,0,0.7133,8.9571,0.5623,0.4385,0.2748
Test07_NG_dchg,방전,NG,3873,0,0,0.7075,9.0845,0.5377,0.4447,0.2628
Test07_NG_dchg,방전,NG,3874,0,0,0.6928,9.4446,0.4715,0.4624,0.2304
Test07_NG_dchg,방전,NG,3875,0,0,0.6865,9.3333,0.4698,0.4569,0.2296
Test07_NG_dchg,방전,NG,3876,0,0,0.6957,9.2388,0.4981,0.4523,0.2434
Test07_NG_dchg,방전,NG,3877,0,0,0.704,9.2434,0.5146,0.4525,0.2515
Test07_NG_dchg,방전,NG,3878,0,0,0.6926,9.405,0.4751,0.4604,0.2322
Test07_NG_dchg,방전,NG,3879,0,0,0.6966,9.2032,0.5035,0.4505,0.2461
Test07_NG_dchg,방전,NG,3880,0,0,0.7026,9.0975,0.5264,0.4454,0.2573
Test07_NG_dchg,방전,NG,3881,0,0,0.7052,9.0331,0.5381,0.4422,0.263
Test07_NG_dchg,방전,NG,3882,0,0,0.7,9.3531,0.4953,0.4579,0.2421
Test07_NG_dchg,방전,NG,3883,0,0,0.7061,9.0329,0.54,0.4422,0.2639
Test07_NG_dchg,방전,NG,3884,0,0,0.6845,9.2735,0.4716,0.454,0.2305
Test07_NG_dchg,방전,NG,3885,0,0,0.7216,9.3154,0.5434,0.456,0.2656
Test07_NG_dchg,방전,NG,3886,0,0,0.7013,9.1665,0.5166,0.4487,0.2525
Test07_NG_dchg,방전,NG,3887,0,0,0.6908,9.5007,0.4618,0.4651,0.2257
Test07_NG_dchg,방전,NG,3888,0,0,0.7011,9.0317,0.5298,0.4422,0.2589
Test07_NG_dchg,방전,NG,3889,0,0,0.7041,9.3028,0.5087,0.4554,0.2487
Test07_NG_dchg,방전,NG,3890,0,0,0.6944,9.2125,0.4981,0.451,0.2434
Test07_NG_dchg,방전,NG,3891,0,0,0.6984,9.6197,0.4653,0.4709,0.2274
Test07_NG_dchg,방전,NG,3892,0,0,0.7139,9.1584,0.5432,0.4484,0.2655
Test07_NG_dchg,방전,NG,3893,0,0,0.6903,9.2366,0.4872,0.4522,0.2381
Test07_NG_dchg,방전,NG,3894,0,0,0.7099,8.9825,0.5528,0.4397,0.2702
Test07_NG_dchg,방전,NG,3895,0,0,0.6986,9.2088,0.5071,0.4508,0.2478
Test07_NG_dchg,방전,NG,3896,0,0,0.6755,9.5099,0.4295,0.4656,0.2099
Test07_NG_dchg,방전,NG,3897,0,0,0.674,9.4785,0.4296,0.464,0.21
Test07_NG_dchg,방전,NG,3898,0,0,0.7024,9.096,0.5261,0.4453,0.2571
Test07_NG_dchg,방전,NG,3899,0,0,0.6726,9.6593,0.4087,0.4729,0.1997
Test07_NG_dchg,방전,NG,3900,0,0,0.6953,9.4243,0.4786,0.4614,0.2339
Test07_NG_dchg,방전,NG,3901,0,0,0.6813,9.3797,0.4544,0.4592,0.2221
Test07_NG_dchg,방전,NG,3902,0,0,0.6875,9.7242,0.4327,0.4761,0.2115
Test07_NG_dchg,방전,NG,3903,0,0,0.6968,9.3028,0.494,0.4554,0.2414
Test07_NG_dchg,방전,NG,3904,0,0,0.7034,9.2765,0.51,0.4541,0.2493
Test07_NG_dchg,방전,NG,3905,0,0,0.6971,9.1241,0.5124,0.4467,0.2504
Test07_NG_dchg,방전,NG,3906,0,0,0.7033,9.0904,0.5285,0.445,0.2583
Test07_NG_dchg,방전,NG,3907,0,0,0.6857,9.2233,0.4792,0.4515,0.2342
Test07_NG_dchg,방전,NG,3908,0,0,0.6932,9.32,0.4848,0.4563,0.2369
Test07_NG_dchg,방전,NG,3909,0,0,0.6925,9.2691,0.4885,0.4538,0.2387
Test07_NG_dchg,방전,NG,3910,0,0,0.6651,9.8095,0.3782,0.4802,0.1849
Test07_NG_dchg,방전,NG,3911,0,0,0.6926,9.5805,0.4575,0.469,0.2236
Test07_NG_dchg,방전,NG,3912,0,0,0.6746,9.3285,0.4458,0.4567,0.2179
Test07_NG_dchg,방전,NG,3913,0,0,0.6942,9.4119,0.4776,0.4608,0.2334
Test07_NG_dchg,방전,NG,3914,0,0,0.6711,9.7719,0.3942,0.4784,0.1927
Test07_NG_dchg,방전,NG,3915,0,0,0.6927,9.3588,0.4799,0.4582,0.2345
Test07_NG_dchg,방전,NG,3916,0,0,0.7223,9.426,0.5337,0.4615,0.2608
Test07_NG_dchg,방전,NG,3917,0,0,0.7025,9.0891,0.527,0.445,0.2576
Test07_NG_dchg,방전,NG,3918,0,0,0.6888,9.1161,0.4961,0.4463,0.2425
Test07_NG_dchg,방전,NG,3919,0,0,0.7201,9.1358,0.5582,0.4472,0.2728
Test07_NG_dchg,방전,NG,3920,0,0,0.6635,9.5933,0.3966,0.4696,0.1938
Test07_NG_dchg,방전,NG,3921,0,0,0.7243,9.1556,0.5648,0.4482,0.2761
Test07_NG_dchg,방전,NG,3922,0,0,0.6929,9.4621,0.4699,0.4632,0.2297
Test07_NG_dchg,방전,NG,3923,0,0,0.7036,9.2797,0.5101,0.4543,0.2493
Test07_NG_dchg,방전,NG,3924,0,0,0.6915,9.2645,0.4869,0.4535,0.238
Test07_NG_dchg,방전,NG,3925,0,0,0.7149,8.9722,0.564,0.4392,0.2757
Test07_NG_dchg,방전,NG,3926,0,0,0.7046,9.0252,0.5375,0.4418,0.2627
Test07_NG_dchg,방전,NG,3927,0,0,0.6834,9.4236,0.4544,0.4613,0.2221
Test07_NG_dchg,방전,NG,3928,0,0,0.6902,9.1869,0.492,0.4497,0.2405
Test07_NG_dchg,방전,NG,3929,0,0,0.6618,9.6945,0.3829,0.4746,0.1872
Test07_NG_dchg,방전,NG,3930,0,0,0.7091,9.3637,0.513,0.4584,0.2507
Test07_NG_dchg,방전,NG,3931,0,0,0.6912,9.5747,0.4551,0.4687,0.2224
Test07_NG_dchg,방전,NG,3932,0,0,0.6883,9.1998,0.4868,0.4504,0.2379
Test07_NG_dchg,방전,NG,3933,0,0,0.6902,9.2009,0.4905,0.4504,0.2397
Test07_NG_dchg,방전,NG,3934,0,0,0.7205,9.143,0.5583,0.4476,0.2729
Test07_NG_dchg,방전,NG,3935,0,0,0.6827,9.3737,0.4578,0.4589,0.2238
Test07_NG_dchg,방전,NG,3936,0,0,0.6822,9.2994,0.4644,0.4553,0.227
Test07_NG_dchg,방전,NG,3937,0,0,0.7038,9.4264,0.4958,0.4615,0.2423
Test07_NG_dchg,방전,NG,3938,0,0,0.6925,9.1057,0.5048,0.4458,0.2467
Test07_NG_dchg,방전,NG,3939,0,0,0.6897,9.2133,0.4884,0.451,0.2387
Test07_NG_dchg,방전,NG,3940,0,0,0.6895,9.4137,0.4679,0.4609,0.2287
Test07_NG_dchg,방전,NG,3941,0,0,0.7157,9.2269,0.5402,0.4517,0.264
Test07_NG_dchg,방전,NG,3942,0,0,0.6961,9.3708,0.4856,0.4588,0.2374
Test07_NG_dchg,방전,NG,3943,0,0,0.722,8.9003,0.5857,0.4357,0.2863
Test07_NG_dchg,방전,NG,3944,0,0,0.7268,8.8423,0.6014,0.4329,0.2939
Test07_NG_dchg,방전,NG,3945,0,0,0.6917,9.2943,0.4843,0.455,0.2367
Test07_NG_dchg,방전,NG,3946,0,0,0.657,9.708,0.3718,0.4753,0.1817
Test07_NG_dchg,방전,NG,3947,0,0,0.7026,9.1998,0.516,0.4504,0.2522
Test07_NG_dchg,방전,NG,3948,0,0,0.6953,9.3847,0.4827,0.4594,0.2359
Test07_NG_dchg,방전,NG,3949,0,0,0.716,9.0049,0.563,0.4408,0.2752
Test07_NG_dchg,방전,NG,3950,0,0,0.6697,9.6549,0.4032,0.4727,0.1971
Test07_NG_dchg,방전,NG,3951,0,0,0.6842,9.4602,0.4524,0.4631,0.2211
Test07_NG_dchg,방전,NG,3952,0,0,0.7079,9.3607,0.5108,0.4583,0.2497
Test07_NG_dchg,방전,NG,3953,0,0,0.7082,9.2356,0.5239,0.4521,0.256
Test07_NG_dchg,방전,NG,3954,0,0,0.691,9.1762,0.4947,0.4492,0.2418
Test07_NG_dchg,방전,NG,3955,0,0,0.688,9.2245,0.4837,0.4516,0.2364
Test07_NG_dchg,방전,NG,3956,0,0,0.6909,9.4249,0.4696,0.4614,0.2295
Test07_NG_dchg,방전,NG,3957,0,0,0.6784,9.4287,0.4437,0.4616,0.2168
Test07_NG_dchg,방전,NG,3958,0,0,0.721,9.0316,0.5705,0.4421,0.2789
Test07_NG_dchg,방전,NG,3959,0,0,0.6875,9.6037,0.4447,0.4702,0.2173
Test07_NG_dchg,방전,NG,3960,0,0,0.6956,9.1251,0.5093,0.4467,0.2489
Test07_NG_dchg,방전,NG,3961,0,0,0.6843,9.3448,0.4641,0.4575,0.2268
Test07_NG_dchg,방전,NG,3962,0,0,0.6759,9.6705,0.4143,0.4734,0.2025
Test07_NG_dchg,방전,NG,3963,0,0,0.6809,9.3295,0.4586,0.4567,0.2242
Test07_NG_dchg,방전,NG,3964,0,0,0.7176,9.2822,0.5385,0.4544,0.2632
Test07_NG_dchg,방전,NG,3965,0,0,0.6878,9.2154,0.4842,0.4511,0.2367
Test07_NG_dchg,방전,NG,3966,0,0,0.6923,9.4202,0.4729,0.4612,0.2311
Test07_NG_dchg,방전,NG,3967,0,0,0.685,9.4935,0.4506,0.4648,0.2202
Test07_NG_dchg,방전,NG,3968,0,0,0.6887,9.3741,0.4701,0.4589,0.2298
Test07_NG_dchg,방전,NG,3969,0,0,0.686,9.3933,0.4626,0.4599,0.2261
Test07_NG_dchg,방전,NG,3970,0,0,0.6596,9.7456,0.3735,0.4771,0.1825
Test07_NG_dchg,방전,NG,3971,0,0,0.6628,9.5713,0.3974,0.4686,0.1942
Test07_NG_dchg,방전,NG,3972,0,0,0.6804,9.3086,0.4597,0.4557,0.2247
Test07_NG_dchg,방전,NG,3973,0,0,0.6925,9.2892,0.4863,0.4548,0.2377
Test07_NG_dchg,방전,NG,3974,0,0,0.6784,9.4267,0.4438,0.4615,0.2169
Test07_NG_dchg,방전,NG,3975,0,0,0.7062,9.3589,0.5074,0.4582,0.248
