파일,충방전,판정,시점,label,규칙_예측,RF_예측,PCA_예측,PCA_이상점수_Q,PCA_이상점수_T2
Test07_NG_dchg,방전,NG,4526,1,1,1,1,5513.3559,21111.1109
Test07_NG_dchg,방전,NG,4527,1,1,1,1,5553.7882,21108.0598
Test07_NG_dchg,방전,NG,4528,1,1,1,1,5499.9302,21185.2981
Test07_NG_dchg,방전,NG,4529,1,1,1,1,5549.3954,21167.1455
Test07_NG_dchg,방전,NG,4530,1,1,1,1,5487.9982,21238.3715
Test07_NG_dchg,방전,NG,4531,1,1,1,1,5516.2211,21226.045
Test07_NG_dchg,방전,NG,4532,1,1,1,1,5502.0459,21213.4252
Test07_NG_dchg,방전,NG,4533,1,1,1,1,5500.2279,21207.1959
Test07_NG_dchg,방전,NG,4534,1,1,1,1,5508.651,21207.2349
Test07_NG_dchg,방전,NG,4535,1,1,1,1,5532.0622,21204.216
Test07_NG_dchg,방전,NG,4536,1,1,1,1,5533.8501,21211.1853
Test07_NG_dchg,방전,NG,4537,1,1,1,1,5540.4149,21192.4188
Test07_NG_dchg,방전,NG,4538,1,1,1,1,5480.1287,21277.5079
Test07_NG_dchg,방전,NG,4539,1,1,1,1,5588.4589,21165.9921
Test07_NG_dchg,방전,NG,4540,1,1,1,1,5522.179,21242.678
Test07_NG_dchg,방전,NG,4541,1,1,1,1,5534.8728,21240.1203
Test07_NG_dchg,방전,NG,4542,1,1,1,1,5539.9007,21247.3278
Test07_NG_dchg,방전,NG,4543,1,1,1,1,5535.7638,21272.9431
Test07_NG_dchg,방전,NG,4544,1,1,1,1,5551.6479,21271.1457
Test07_NG_dchg,방전,NG,4545,1,1,1,1,5598.6766,21256.383
Test07_NG_dchg,방전,NG,4546,1,1,1,1,5588.0432,21294.249
Test07_NG_dchg,방전,NG,4547,1,1,1,1,5581.9917,21306.3681
Test07_NG_dchg,방전,NG,4548,1,1,1,1,5618.1585,21337.6059
Test07_NG_dchg,방전,NG,4549,1,1,1,1,5607.8694,21362.2815
Test07_NG_dchg,방전,NG,4550,1,1,1,1,5607.7139,21404.5169
Test07_NG_dchg,방전,NG,4551,1,1,1,1,5771.472,21399.7864
Test07_NG_dchg,방전,NG,4552,1,1,1,1,5783.5822,21492.9279
Test07_NG_dchg,방전,NG,4553,1,1,1,1,5804.4931,21589.6862
Test07_NG_dchg,방전,NG,4554,1,1,1,1,5800.3275,21685.992
Test07_NG_dchg,방전,NG,4555,1,1,1,1,5774.5309,21760.3009
Test07_NG_dchg,방전,NG,4556,1,1,1,1,5850.9279,21836.8945
Test07_NG_dchg,방전,NG,4557,1,1,1,1,5854.3673,21941.1678
Test07_NG_dchg,방전,NG,4558,1,1,1,1,5817.795,22046.4262
Test07_NG_dchg,방전,NG,4559,1,1,1,1,5821.4455,22149.1644
Test07_NG_dchg,방전,NG,4560,1,1,1,1,5814.4273,22259.4569
Test07_NG_dchg,방전,NG,4561,1,1,1,1,5837.5296,22263.2842
Test07_NG_dchg,방전,NG,4562,1,1,1,1,5795.4455,22334.0672
Test07_NG_dchg,방전,NG,4563,1,1,1,1,5789.9073,22342.0551
Test07_NG_dchg,방전,NG,4564,1,1,1,1,5863.0276,22265.4748
Test07_NG_dchg,방전,NG,4565,1,1,1,1,5829.121,22348.8352
Test07_NG_dchg,방전,NG,4566,1,1,1,1,5822.7676,22342.043
Test07_NG_dchg,방전,NG,4567,1,1,1,1,5811.6762,22341.1746
Test07_NG_dchg,방전,NG,4568,1,1,1,1,5828.8056,22310.8264
Test07_NG_dchg,방전,NG,4569,1,1,1,1,5810.875,22344.1126
Test07_NG_dchg,방전,NG,4570,1,1,1,1,5787.4267,22355.89
Test07_NG_dchg,방전,NG,4571,1,1,1,1,5800.9097,22315.2017
Test07_NG_dchg,방전,NG,4572,1,1,1,1,5845.0643,22293.3183
Test07_NG_dchg,방전,NG,4573,1,1,1,1,5868.8402,22291.3987
Test07_NG_dchg,방전,NG,4574,1,1,1,1,5820.9775,22326.7283
Test07_NG_dchg,방전,NG,4575,1,1,1,1,5858.9171,22304.1707
Test07_NG_dchg,방전,NG,4576,1,1,1,1,5843.9439,22320.9766
Test07_NG_dchg,방전,NG,4577,1,1,1,1,5826.5251,22358.0061
Test07_NG_dchg,방전,NG,4578,1,1,1,1,5894.6943,22308.0991
Test07_NG_dchg,방전,NG,4579,1,1,1,1,5818.4477,22400.6544
Test07_NG_dchg,방전,NG,4580,1,1,1,1,5817.2943,22425.7666
Test07_NG_dchg,방전,NG,4581,1,1,1,1,5810.8169,22440.8735
Test07_NG_dchg,방전,NG,4582,1,1,1,1,5874.9807,22359.0749
Test07_NG_dchg,방전,NG,4583,1,1,1,1,5814.4523,22416.0794
Test07_NG_dchg,방전,NG,4584,1,1,1,1,5838.3148,22401.5534
Test07_NG_dchg,방전,NG,4585,1,1,1,1,5858.2638,22373.6579
Test07_NG_dchg,방전,NG,4586,1,1,1,1,5828.2662,22408.223
Test07_NG_dchg,방전,NG,4587,1,1,1,1,5859.1571,22367.1285
Test07_NG_dchg,방전,NG,4588,1,1,1,1,5827.7968,22391.4438
Test07_NG_dchg,방전,NG,4589,1,1,1,1,5801.1669,22422.3031
Test07_NG_dchg,방전,NG,4590,1,1,1,1,5865.7494,22362.924
Test07_NG_dchg,방전,NG,4591,1,1,1,1,5822.2106,22405.2276
Test07_NG_dchg,방전,NG,4592,1,1,1,1,5812.7148,22402.7226
Test07_NG_dchg,방전,NG,4593,1,1,1,1,5787.9467,22416.7955
Test08_NG_chg,충전,NG,0,1,1,1,1,23.5706,48.4239
Test08_NG_chg,충전,NG,1,1,1,1,1,25.8249,53.54
Test08_NG_chg,충전,NG,2,1,1,1,1,22.7529,42.0032
Test08_NG_chg,충전,NG,3,1,1,1,1,23.6101,43.8505
Test08_NG_chg,충전,NG,4,1,1,1,1,19.2179,55.5695
Test08_NG_chg,충전,NG,5,1,1,1,1,23.3695,47.2211
Test08_NG_chg,충전,NG,6,1,1,1,1,25.8815,53.5924
Test08_NG_chg,충전,NG,7,1,1,1,1,20.5387,56.8098
Test08_NG_chg,충전,NG,8,1,1,1,1,26.2355,53.9303
Test08_NG_chg,충전,NG,9,1,1,1,1,20.5504,56.108
Test08_NG_chg,충전,NG,10,1,1,1,1,26.8718,53.623
Test08_NG_chg,충전,NG,11,1,1,1,1,18.262,94.5565
Test08_NG_chg,충전,NG,12,1,1,1,1,26.3927,53.021
Test08_NG_chg,충전,NG,13,1,1,1,1,23.168,43.4091
Test08_NG_chg,충전,NG,14,1,1,1,1,21.4942,57.8955
Test08_NG_chg,충전,NG,15,1,1,1,1,25.4927,52.9587
Test08_NG_chg,충전,NG,16,1,1,1,1,21.1857,57.5407
Test08_NG_chg,충전,NG,17,1,1,1,1,24.6047,48.8208
Test08_NG_chg,충전,NG,18,1,1,1,1,26.7577,54.1188
Test08_NG_chg,충전,NG,19,1,1,1,1,20.7897,56.3828
Test08_NG_chg,충전,NG,20,1,1,1,1,24.4562,47.6768
Test08_NG_chg,충전,NG,21,1,1,1,1,23.8591,47.9875
Test08_NG_chg,충전,NG,22,1,1,1,1,21.8852,45.7775
Test08_NG_chg,충전,NG,23,1,1,1,1,23.7772,47.6781
Test08_NG_chg,충전,NG,24,1,1,1,1,22.0148,45.1218
Test08_NG_chg,충전,NG,25,1,1,1,1,25.8907,52.9088
Test08_NG_chg,충전,NG,26,1,1,1,1,20.3892,56.712
Test08_NG_chg,충전,NG,27,1,1,1,1,25.245,52.3024
Test08_NG_chg,충전,NG,28,1,1,1,1,20.816,57.1972
Test08_NG_chg,충전,NG,29,1,1,1,1,21.7465,44.9133
Test08_NG_chg,충전,NG,30,1,1,1,1,24.1088,47.8507
Test08_NG_chg,충전,NG,31,1,1,1,1,24.0495,48.1801
Test08_NG_chg,충전,NG,32,1,1,1,1,17.1489,117.4584
Test08_NG_chg,충전,NG,33,1,1,1,1,19.6541,102.0843
Test08_NG_chg,충전,NG,34,1,1,1,1,22.5887,48.7023
Test08_NG_chg,충전,NG,35,1,1,1,1,23.3787,49.0295
Test08_NG_chg,충전,NG,36,1,1,1,1,24.5666,50.1752
Test08_NG_chg,충전,NG,37,1,1,1,1,26.1333,54.9719
Test08_NG_chg,충전,NG,38,1,1,1,1,18.9838,56.0753
Test08_NG_chg,충전,NG,39,1,1,1,1,19.9721,91.3367
Test08_NG_chg,충전,NG,40,1,1,1,1,23.5455,48.5368
Test08_NG_chg,충전,NG,41,1,1,1,1,22.1209,47.4334
Test08_NG_chg,충전,NG,42,1,1,1,1,23.6144,47.7603
Test08_NG_chg,충전,NG,43,1,1,1,1,22.5031,46.2998
Test08_NG_chg,충전,NG,44,1,1,1,1,23.1238,46.5801
Test08_NG_chg,충전,NG,45,1,1,1,1,22.6734,46.7027
Test08_NG_chg,충전,NG,46,1,1,1,1,23.0914,46.9115
Test08_NG_chg,충전,NG,47,1,1,1,1,23.3984,46.7848
Test08_NG_chg,충전,NG,48,1,1,1,1,24.3319,52.0573
Test08_NG_chg,충전,NG,49,1,1,1,1,19.8684,55.9243
Test08_NG_chg,충전,NG,50,1,1,1,1,18.33,1333.656
Test08_NG_chg,충전,NG,51,1,1,1,1,16.6524,249.926
Test08_NG_chg,충전,NG,52,1,1,1,1,18.873,322.9337
Test08_NG_chg,충전,NG,53,1,1,1,1,17.9033,230.1246
Test08_NG_chg,충전,NG,54,1,1,1,1,18.495,306.4265
Test08_NG_chg,충전,NG,55,1,1,1,1,18.4837,304.7076
Test08_NG_chg,충전,NG,56,1,1,1,1,18.4831,296.4386
Test08_NG_chg,충전,NG,57,1,1,1,1,18.0902,300.0458
Test08_NG_chg,충전,NG,58,1,1,1,1,17.866,304.1276
Test08_NG_chg,충전,NG,59,1,1,1,1,18.1671,212.2833
Test08_NG_chg,충전,NG,60,1,1,1,1,18.2965,213.1272
Test08_NG_chg,충전,NG,61,1,1,1,1,18.3954,214.6475
Test08_NG_chg,충전,NG,62,1,1,1,1,17.9706,309.8903
Test08_NG_chg,충전,NG,63,1,1,1,1,17.8416,308.0498
Test08_NG_chg,충전,NG,64,1,1,1,1,18.101,215.9909
Test08_NG_chg,충전,NG,65,1,1,1,1,18.005,312.1268
Test08_NG_chg,충전,NG,66,1,1,1,1,18.1934,217.4547
Test08_NG_chg,충전,NG,67,1,1,1,1,17.9026,312.5047
Test08_NG_chg,충전,NG,68,1,1,1,1,16.6543,209.738
Test08_NG_chg,충전,NG,69,1,1,1,1,18.1609,217.7815
Test08_NG_chg,충전,NG,70,1,1,1,1,16.8053,211.963
Test08_NG_chg,충전,NG,71,1,1,1,1,18.3528,219.031
Test08_NG_chg,충전,NG,72,1,1,1,1,18.0525,317.4585
Test08_NG_chg,충전,NG,73,1,1,1,1,16.5238,209.0853
Test08_NG_chg,충전,NG,74,1,1,1,1,16.5843,208.8139
Test08_NG_chg,충전,NG,75,1,1,1,1,16.8701,210.3337
Test08_NG_chg,충전,NG,76,1,1,1,1,16.9805,212.8616
Test08_NG_chg,충전,NG,77,1,1,1,1,17.2206,213.9713
Test08_NG_chg,충전,NG,78,1,1,1,1,17.2266,213.4904
Test08_NG_chg,충전,NG,79,1,1,1,1,16.6101,309.0453
Test08_NG_chg,충전,NG,80,1,1,1,1,16.1013,222.2069
Test08_NG_chg,충전,NG,81,1,1,1,1,17.6886,222.3244
Test08_NG_chg,충전,NG,82,1,1,1,1,17.5869,318.7732
Test08_NG_chg,충전,NG,83,1,1,1,1,17.8769,225.0098
Test08_NG_chg,충전,NG,84,1,1,1,1,17.5819,318.8802
Test08_NG_chg,충전,NG,85,1,1,1,1,18.0737,225.3544
Test08_NG_chg,충전,NG,86,1,1,1,1,17.5855,318.3438
Test08_NG_chg,충전,NG,87,1,1,1,1,18.0878,226.0022
Test08_NG_chg,충전,NG,88,1,1,1,1,17.9797,224.0637
Test08_NG_chg,충전,NG,89,1,1,1,1,18.2515,222.4569
Test08_NG_chg,충전,NG,90,1,1,1,1,18.4711,224.7245
Test08_NG_chg,충전,NG,91,1,1,1,1,18.2518,222.1434
Test08_NG_chg,충전,NG,92,1,1,1,1,17.0381,217.8695
Test08_NG_chg,충전,NG,93,1,1,1,1,16.8283,215.869
Test08_NG_chg,충전,NG,94,1,1,1,1,16.8869,216.4362
Test08_NG_chg,충전,NG,95,1,1,1,1,16.6,214.425
Test08_NG_chg,충전,NG,96,1,1,1,1,16.5367,213.2201
Test08_NG_chg,충전,NG,97,1,1,1,1,16.6728,213.0439
Test08_NG_chg,충전,NG,98,1,1,1,1,16.5602,310.1509
Test08_NG_chg,충전,NG,99,1,1,1,1,15.9261,226.3087
Test08_NG_chg,충전,NG,100,1,1,1,1,17.4934,224.7934
Test08_NG_chg,충전,NG,101,1,1,1,1,17.8747,226.8774
Test08_NG_chg,충전,NG,102,1,1,1,1,17.834,225.3017
Test08_NG_chg,충전,NG,103,1,1,1,1,17.6877,224.6448
Test08_NG_chg,충전,NG,104,1,1,1,1,17.5707,323.6658
Test08_NG_chg,충전,NG,105,1,1,1,1,17.904,227.1811
Test08_NG_chg,충전,NG,106,1,1,1,1,18.1959,227.7829
Test08_NG_chg,충전,NG,107,1,1,1,1,18.0812,228.6872
Test08_NG_chg,충전,NG,108,1,1,1,1,18.0422,227.0008
Test08_NG_chg,충전,NG,109,1,1,1,1,18.1205,226.4513
Test08_NG_chg,충전,NG,110,1,1,1,1,17.709,223.2948
Test08_NG_chg,충전,NG,111,1,1,1,1,17.9469,227.9903
Test08_NG_chg,충전,NG,112,1,1,1,1,17.0087,219.4193
Test08_NG_chg,충전,NG,113,1,1,1,1,18.5291,227.1725
Test08_NG_chg,충전,NG,114,1,1,1,1,16.8584,218.5858
Test08_NG_chg,충전,NG,115,1,1,1,1,16.9309,218.7836
Test08_NG_chg,충전,NG,116,1,1,1,1,16.3974,214.1812
Test08_NG_chg,충전,NG,117,1,1,1,1,17.0767,219.6545
Test08_NG_chg,충전,NG,118,1,1,1,1,16.652,215.5021
Test08_NG_chg,충전,NG,119,1,1,1,1,15.849,227.8742
Test08_NG_chg,충전,NG,120,1,1,1,1,18.1036,231.0717
Test08_NG_chg,충전,NG,121,1,1,1,1,17.9084,231.702
Test08_NG_chg,충전,NG,122,1,1,1,1,17.3893,226.7597
Test08_NG_chg,충전,NG,123,1,1,1,1,18.0239,230.6749
Test08_NG_chg,충전,NG,124,1,1,1,1,17.8939,228.3971
Test08_NG_chg,충전,NG,125,1,1,1,1,18.0519,230.3505
Test08_NG_chg,충전,NG,126,1,1,1,1,17.7945,226.5981
Test08_NG_chg,충전,NG,127,1,1,1,1,17.8429,227.4656
Test08_NG_chg,충전,NG,128,1,1,1,1,18.3134,230.4508
Test08_NG_chg,충전,NG,129,1,1,1,1,16.9326,222.2945
Test08_NG_chg,충전,NG,130,1,1,1,1,16.7573,218.188
Test08_NG_chg,충전,NG,131,1,1,1,1,17.0383,220.0559
Test08_NG_chg,충전,NG,132,1,1,1,1,16.9819,219.4447
Test08_NG_chg,충전,NG,133,1,1,1,1,16.4285,316.9448
Test08_NG_chg,충전,NG,134,1,1,1,1,16.6563,217.7379
Test08_NG_chg,충전,NG,135,1,1,1,1,16.7408,219.2342
Test08_NG_chg,충전,NG,136,1,1,1,1,16.8007,218.6749
Test08_NG_chg,충전,NG,137,1,1,1,1,16.9839,221.1476
Test08_NG_chg,충전,NG,138,1,1,1,1,16.9117,219.1245
Test08_NG_chg,충전,NG,139,1,1,1,1,15.6484,228.3875
Test08_NG_chg,충전,NG,140,1,1,1,1,17.8611,233.4532
Test08_NG_chg,충전,NG,141,1,1,1,1,17.5151,231.307
Test08_NG_chg,충전,NG,142,1,1,1,1,17.7081,231.8583
Test08_NG_chg,충전,NG,143,1,1,1,1,17.5621,230.5699
Test08_NG_chg,충전,NG,144,1,1,1,1,17.5927,230.3239
Test08_NG_chg,충전,NG,145,1,1,1,1,17.7399,228.3763
Test08_NG_chg,충전,NG,146,1,1,1,1,17.8152,228.8418
Test08_NG_chg,충전,NG,147,1,1,1,1,17.8348,226.9899
Test08_NG_chg,충전,NG,148,1,1,1,1,18.1848,228.7938
Test08_NG_chg,충전,NG,149,1,1,1,1,16.3319,312.9346
Test08_NG_chg,충전,NG,150,1,1,1,1,16.5003,218.6033
Test08_NG_chg,충전,NG,151,1,1,1,1,16.8663,221.5729
Test08_NG_chg,충전,NG,152,1,1,1,1,16.6096,218.2741
Test08_NG_chg,충전,NG,153,1,1,1,1,17.0009,219.1701
Test08_NG_chg,충전,NG,154,1,1,1,1,16.8088,218.7965
Test08_NG_chg,충전,NG,155,1,1,1,1,16.4224,314.921
Test08_NG_chg,충전,NG,156,1,1,1,1,16.9156,220.423
Test08_NG_chg,충전,NG,157,1,1,1,1,16.898,219.6496
Test08_NG_chg,충전,NG,158,1,1,1,1,17.2778,222.6902
Test08_NG_chg,충전,NG,159,1,1,1,1,16.5093,216.8675
Test08_NG_chg,충전,NG,160,1,1,1,1,16.0055,233.0206
Test08_NG_chg,충전,NG,161,1,1,1,1,17.4036,230.1649
Test08_NG_chg,충전,NG,162,1,1,1,1,17.7691,233.0099
Test08_NG_chg,충전,NG,163,1,1,1,1,17.9767,233.1351
Test08_NG_chg,충전,NG,164,1,1,1,1,17.7195,232.8148
Test08_NG_chg,충전,NG,165,1,1,1,1,17.4603,329.3677
Test08_NG_chg,충전,NG,166,1,1,1,1,17.8698,229.8243
Test08_NG_chg,충전,NG,167,1,1,1,1,18.417,228.9982
Test08_NG_chg,충전,NG,168,1,1,1,1,18.0255,227.8859
Test08_NG_chg,충전,NG,169,1,1,1,1,18.2875,229.6852
Test08_NG_chg,충전,NG,170,1,1,1,1,16.7483,218.854
Test08_NG_chg,충전,NG,171,1,1,1,1,16.4477,218.9744
Test08_NG_chg,충전,NG,172,1,1,1,1,16.6417,220.0636
Test08_NG_chg,충전,NG,173,1,1,1,1,16.7581,218.8511
Test08_NG_chg,충전,NG,174,1,1,1,1,16.6668,217.0473
Test08_NG_chg,충전,NG,175,1,1,1,1,16.921,218.5812
Test08_NG_chg,충전,NG,176,1,1,1,1,16.8112,220.381
Test08_NG_chg,충전,NG,177,1,1,1,1,15.6933,229.4177
Test08_NG_chg,충전,NG,178,1,1,1,1,17.7862,232.8344
Test08_NG_chg,충전,NG,179,1,1,1,1,17.3282,230.361
Test08_NG_chg,충전,NG,180,1,1,1,1,17.0936,327.5327
Test08_NG_chg,충전,NG,181,1,1,1,1,17.7993,232.8639
Test08_NG_chg,충전,NG,182,1,1,1,1,17.8741,232.5801
Test08_NG_chg,충전,NG,183,1,1,1,1,17.7551,229.0056
Test08_NG_chg,충전,NG,184,1,1,1,1,17.9776,230.891
Test08_NG_chg,충전,NG,185,1,1,1,1,17.7616,230.0246
Test08_NG_chg,충전,NG,186,1,1,1,1,18.2245,226.0239
Test08_NG_chg,충전,NG,187,1,1,1,1,17.9115,223.5074
Test08_NG_chg,충전,NG,188,1,1,1,1,17.0203,221.7321
Test08_NG_chg,충전,NG,189,1,1,1,1,16.8024,219.9784
Test08_NG_chg,충전,NG,190,1,1,1,1,16.4072,217.3891
Test08_NG_chg,충전,NG,191,1,1,1,1,17.1158,222.0086
Test08_NG_chg,충전,NG,192,1,1,1,1,16.468,216.2148
Test08_NG_chg,충전,NG,193,1,1,1,1,16.5992,217.5947
Test08_NG_chg,충전,NG,194,1,1,1,1,16.956,219.5339
Test08_NG_chg,충전,NG,195,1,1,1,1,15.4819,225.6412
Test08_NG_chg,충전,NG,196,1,1,1,1,18.7811,239.5331
Test08_NG_chg,충전,NG,197,1,1,1,1,15.8014,229.8873
Test08_NG_chg,충전,NG,198,1,1,1,1,17.5626,231.3494
Test08_NG_chg,충전,NG,199,1,1,1,1,17.8308,231.8961
Test08_NG_chg,충전,NG,200,1,1,1,1,17.6312,231.7031
Test08_NG_chg,충전,NG,201,1,1,1,1,17.5863,230.436
Test08_NG_chg,충전,NG,202,1,1,1,1,18.2802,232.2496
Test08_NG_chg,충전,NG,203,1,1,1,1,18.0914,229.9447
Test08_NG_chg,충전,NG,204,1,1,1,1,18.1906,231.1244
Test08_NG_chg,충전,NG,205,1,1,1,1,17.6311,325.9345
Test08_NG_chg,충전,NG,206,1,1,1,1,16.6723,218.9507
Test08_NG_chg,충전,NG,207,1,1,1,1,16.579,217.37
Test08_NG_chg,충전,NG,208,1,1,1,1,16.6826,219.1114
Test08_NG_chg,충전,NG,209,1,1,1,1,16.6346,219.2643
Test08_NG_chg,충전,NG,210,1,1,1,1,16.4417,216.9838
Test08_NG_chg,충전,NG,211,1,1,1,1,16.3328,316.1684
Test08_NG_chg,충전,NG,212,1,1,1,1,16.4196,216.1811
Test08_NG_chg,충전,NG,213,1,1,1,1,16.4513,213.6636
Test08_NG_chg,충전,NG,214,1,1,1,1,16.7236,217.2901
Test08_NG_chg,충전,NG,215,1,1,1,1,16.9064,219.0872
Test08_NG_chg,충전,NG,216,1,1,1,1,15.6028,226.8494
Test08_NG_chg,충전,NG,217,1,1,1,1,17.6858,231.2125
Test08_NG_chg,충전,NG,218,1,1,1,1,17.0911,227.4613
Test08_NG_chg,충전,NG,219,1,1,1,1,17.2502,227.0539
Test08_NG_chg,충전,NG,220,1,1,1,1,17.3613,225.3666
Test08_NG_chg,충전,NG,221,1,1,1,1,17.89,229.9853
Test08_NG_chg,충전,NG,222,1,1,1,1,18.0263,230.8425
Test08_NG_chg,충전,NG,223,1,1,1,1,17.8663,225.1016
Test08_NG_chg,충전,NG,224,1,1,1,1,17.6614,324.7166
Test08_NG_chg,충전,NG,225,1,1,1,1,16.6062,217.0176
Test08_NG_chg,충전,NG,226,1,1,1,1,17.944,226.6145
Test08_NG_chg,충전,NG,227,1,1,1,1,16.8217,220.115
Test08_NG_chg,충전,NG,228,1,1,1,1,16.3889,216.4964
Test08_NG_chg,충전,NG,229,1,1,1,1,17.2286,221.1463
Test08_NG_chg,충전,NG,230,1,1,1,1,16.3106,214.1474
Test08_NG_chg,충전,NG,231,1,1,1,1,16.6749,217.7303
Test08_NG_chg,충전,NG,232,1,1,1,1,17.0245,220.2455
Test08_NG_chg,충전,NG,233,1,1,1,1,16.752,218.7815
Test08_NG_chg,충전,NG,234,1,1,1,1,15.7072,229.4685
Test08_NG_chg,충전,NG,235,1,1,1,1,17.766,232.1968
Test08_NG_chg,충전,NG,236,1,1,1,1,17.0148,327.5308
Test08_NG_chg,충전,NG,237,1,1,1,1,17.8259,232.2984
Test08_NG_chg,충전,NG,238,1,1,1,1,17.5773,230.502
Test08_NG_chg,충전,NG,239,1,1,1,1,17.7863,229.7681
Test08_NG_chg,충전,NG,240,1,1,1,1,18.1048,229.9836
Test08_NG_chg,충전,NG,241,1,1,1,1,17.2774,226.1373
Test08_NG_chg,충전,NG,242,1,1,1,1,16.5239,220.6649
Test08_NG_chg,충전,NG,243,1,1,1,1,16.1568,217.3625
Test08_NG_chg,충전,NG,244,1,1,1,1,16.2409,217.9231
Test08_NG_chg,충전,NG,245,1,1,1,1,16.9797,221.4175
Test08_NG_chg,충전,NG,246,1,1,1,1,16.9088,219.2788
Test08_NG_chg,충전,NG,247,1,1,1,1,16.4723,214.2108
Test08_NG_chg,충전,NG,248,1,1,1,1,17.368,222.5985
Test08_NG_chg,충전,NG,249,1,1,1,1,16.5006,215.6313
Test08_NG_chg,충전,NG,250,1,1,1,1,15.8671,228.5635
Test08_NG_chg,충전,NG,251,1,1,1,1,17.9289,231.4941
Test08_NG_chg,충전,NG,252,1,1,1,1,17.0405,328.0792
Test08_NG_chg,충전,NG,253,1,1,1,1,17.0494,226.7741
Test08_NG_chg,충전,NG,254,1,1,1,1,17.2868,228.1692
Test08_NG_chg,충전,NG,255,1,1,1,1,17.4314,229.2388
Test08_NG_chg,충전,NG,256,1,1,1,1,17.7749,230.6388
Test08_NG_chg,충전,NG,257,1,1,1,1,17.6175,227.2844
Test08_NG_chg,충전,NG,258,1,1,1,1,17.6079,229.0954
Test08_NG_chg,충전,NG,259,1,1,1,1,16.626,219.8061
Test08_NG_chg,충전,NG,260,1,1,1,1,15.8025,215.8173
Test08_NG_chg,충전,NG,261,1,1,1,1,16.4263,217.4166
Test08_NG_chg,충전,NG,262,1,1,1,1,16.4091,216.4481
Test08_NG_chg,충전,NG,263,1,1,1,1,16.6211,215.5987
Test08_NG_chg,충전,NG,264,1,1,1,1,16.3772,215.5394
Test08_NG_chg,충전,NG,265,1,1,1,1,17.0348,218.8994
Test08_NG_chg,충전,NG,266,1,1,1,1,16.5639,215.0321
Test08_NG_chg,충전,NG,267,1,1,1,1,15.5589,228.8287
Test08_NG_chg,충전,NG,268,1,1,1,1,16.8971,223.958
Test08_NG_chg,충전,NG,269,1,1,1,1,17.2132,227.2483
Test08_NG_chg,충전,NG,270,1,1,1,1,17.5933,228.0449
Test08_NG_chg,충전,NG,271,1,1,1,1,17.7602,230.2286
Test08_NG_chg,충전,NG,272,1,1,1,1,17.5904,229.3538
Test08_NG_chg,충전,NG,273,1,1,1,1,17.6092,228.3753
Test08_NG_chg,충전,NG,274,1,1,1,1,17.6303,228.554
Test08_NG_chg,충전,NG,275,1,1,1,1,17.577,225.4681
Test08_NG_chg,충전,NG,276,1,1,1,1,17.758,227.0349
Test08_NG_chg,충전,NG,277,1,1,1,1,16.0504,217.0516
Test08_NG_chg,충전,NG,278,1,1,1,1,16.4224,218.2593
Test08_NG_chg,충전,NG,279,1,1,1,1,16.0976,215.52
Test08_NG_chg,충전,NG,280,1,1,1,1,16.4162,214.7193
Test08_NG_chg,충전,NG,281,1,1,1,1,16.5716,213.9908
Test08_NG_chg,충전,NG,282,1,1,1,1,17.0018,217.7186
Test08_NG_chg,충전,NG,283,1,1,1,1,15.5768,225.6976
Test08_NG_chg,충전,NG,284,1,1,1,1,17.6027,227.8243
Test08_NG_chg,충전,NG,285,1,1,1,1,16.9081,223.3293
Test08_NG_chg,충전,NG,286,1,1,1,1,17.4296,228.4254
Test08_NG_chg,충전,NG,287,1,1,1,1,16.8304,223.8062
Test08_NG_chg,충전,NG,288,1,1,1,1,17.4144,224.0849
Test08_NG_chg,충전,NG,289,1,1,1,1,17.2696,225.2726
Test08_NG_chg,충전,NG,290,1,1,1,1,17.8836,230.3184
Test08_NG_chg,충전,NG,291,1,1,1,1,17.5555,227.0086
Test08_NG_chg,충전,NG,292,1,1,1,1,17.4834,225.6577
Test08_NG_chg,충전,NG,293,1,1,1,1,16.1028,215.3894
Test08_NG_chg,충전,NG,294,1,1,1,1,16.0221,215.1005
Test08_NG_chg,충전,NG,295,1,1,1,1,16.0878,212.5901
Test08_NG_chg,충전,NG,296,1,1,1,1,16.4063,215.4834
Test08_NG_chg,충전,NG,297,1,1,1,1,16.6677,216.5473
Test08_NG_chg,충전,NG,298,1,1,1,1,16.5789,214.5257
Test08_NG_chg,충전,NG,299,1,1,1,1,16.1552,211.7783
Test08_NG_chg,충전,NG,300,1,1,1,1,15.5355,223.8114
Test08_NG_chg,충전,NG,301,1,1,1,1,17.087,222.3398
Test08_NG_chg,충전,NG,302,1,1,1,1,17.2707,226.8655
Test08_NG_chg,충전,NG,303,1,1,1,1,17.0404,223.3858
Test08_NG_chg,충전,NG,304,1,1,1,1,17.2968,224.8341
Test08_NG_chg,충전,NG,305,1,1,1,1,17.2757,224.5894
Test08_NG_chg,충전,NG,306,1,1,1,1,17.5625,226.1758
Test08_NG_chg,충전,NG,307,1,1,1,1,17.7708,223.302
Test08_NG_chg,충전,NG,308,1,1,1,1,17.68,223.6141
Test08_NG_chg,충전,NG,309,1,1,1,1,17.55,221.6655
Test08_NG_chg,충전,NG,310,1,1,1,1,15.8352,213.0357
Test08_NG_chg,충전,NG,311,1,1,1,1,16.0739,216.7618
Test08_NG_chg,충전,NG,312,1,1,1,1,16.0252,214.973
